source,target
13772089,15624992
13772089,9102775
13783640,13783843
13783640,13794057
13783640,13794457
13783640,13806133
13783640,13836647
13783640,13886297
13783640,13911686
13783640,13912008
13783640,13912866
13783640,13961465
13783640,15066663
13783640,15108599
13783640,15145874
13783640,15208289
13783640,15393805
13783640,15394603
13783640,15417421
13783640,15458568
13783640,15533729
13783640,15545880
13783640,15583445
13783640,15583631
13783640,15624992
13783640,9102775
13783843,13794057
13783843,13794457
13783843,13806133
13783843,13836647
13783843,13886297
13783843,13911686
13783843,13912008
13783843,13912866
13783843,13961465
13783843,15066663
13783843,15108599
13783843,15145874
13783843,15208289
13783843,15393805
13783843,15394603
13783843,15417421
13783843,15458568
13783843,15533729
13783843,15545880
13783843,15583445
13783843,15583631
13783843,15624992
13783843,9102775
13794057,13794457
13794057,13806133
13794057,13836647
13794057,13886297
13794057,13911686
13794057,13912008
13794057,13912866
13794057,13961465
13794057,15066663
13794057,15108599
13794057,15145874
13794057,15208289
13794057,15393805
13794057,15394603
13794057,15417421
13794057,15458568
13794057,15533729
13794057,15545880
13794057,15583445
13794057,15583631
13794057,15624992
13794057,9102775
13794457,13806133
13794457,13836647
13794457,13886297
13794457,13911686
13794457,13912008
13794457,13912866
13794457,13961465
13794457,15066663
13794457,15108599
13794457,15145874
13794457,15208289
13794457,15393805
13794457,15394603
13794457,15417421
13794457,15458568
13794457,15533729
13794457,15545880
13794457,15583445
13794457,15583631
13794457,15624992
13794457,9102775
13806133,13836647
13806133,13886297
13806133,13911686
13806133,13912008
13806133,13912866
13806133,13961465
13806133,15066663
13806133,15108599
13806133,15145874
13806133,15208289
13806133,15393805
13806133,15394603
13806133,15417421
13806133,15458568
13806133,15533729
13806133,15545880
13806133,15583445
13806133,15583631
13806133,15624992
13806133,9102775
13836647,13886297
13836647,13911686
13836647,13912008
13836647,13912866
13836647,13961465
13836647,15066663
13836647,15108599
13836647,15145874
13836647,15208289
13836647,15393805
13836647,15394603
13836647,15417421
13836647,15458568
13836647,15533729
13836647,15545880
13836647,15583445
13836647,15583631
13836647,15624992
13836647,9102775
13886297,13911686
13886297,13912008
13886297,13912866
13886297,13961465
13886297,15066663
13886297,15108599
13886297,15145874
13886297,15208289
13886297,15393805
13886297,15394603
13886297,15417421
13886297,15458568
13886297,15533729
13886297,15545880
13886297,15583445
13886297,15583631
13886297,15624992
13886297,9102775
13911686,13912008
13911686,13912866
13911686,13961465
13911686,15066663
13911686,15108599
13911686,15145874
13911686,15208289
13911686,15393805
13911686,15394603
13911686,15417421
13911686,15458568
13911686,15533729
13911686,15545880
13911686,15583445
13911686,15583631
13911686,15624992
13911686,9102775
13912008,13912866
13912008,13961465
13912008,15066663
13912008,15108599
13912008,15145874
13912008,15208289
13912008,15393805
13912008,15394603
13912008,15417421
13912008,15458568
13912008,15533729
13912008,15545880
13912008,15583445
13912008,15583631
13912008,15624992
13912008,9102775
13912866,13961465
13912866,15066663
13912866,15108599
13912866,15145874
13912866,15208289
13912866,15393805
13912866,15394603
13912866,15417421
13912866,15458568
13912866,15533729
13912866,15545880
13912866,15583445
13912866,15583631
13912866,15624992
13912866,9102775
13961465,15066663
13961465,15108599
13961465,15145874
13961465,15208289
13961465,15393805
13961465,15394603
13961465,15417421
13961465,15458568
13961465,15533729
13961465,15545880
13961465,15583445
13961465,15583631
13961465,15624992
13961465,9102775
14054103,10486406
14054103,10560981
14054103,10591229
14054103,10592433
14054103,10633779
14054103,10715025
14054103,11901354
14054103,11905998
14054103,11912689
14054103,11955077
14054103,11955118
14054103,12077872
14054103,12097244
14054103,12149481
14054103,12149789
14054103,12159845
14054103,12290248
14054103,12301487
14054103,13372650
14054103,13730932
14054103,13759894
14054103,13760826
14054103,13772089
14054103,13783640
14054103,13783843
14054103,13794057
14054103,13794457
14054103,13806133
14054103,13836647
14054103,13886297
14054103,13911686
14054103,13912008
14054103,13912866
14054103,13961465
14054103,15066663
14054103,15108599
14054103,15145874
14054103,15208289
14054103,15393805
14054103,15394603
14054103,15417421
14054103,15458568
14054103,15533729
14054103,15545880
14054103,15583445
14054103,15583631
14054103,15624992
14054103,15882889
14054103,2184122
14054103,2227803
14054103,2369881
14054103,2380718
14054103,2457481
14054103,2505604
14054103,2562238
14054103,2565041
14054103,2571779
14054103,2611264
14054103,2650532
14054103,3643305
14054103,3704508
14054103,3991079
14054103,399136
14054103,3991469
14054103,3992451
14054103,4031613
14054103,4055167
14054103,4066976
14054103,4156395
14054103,4194030
14054103,4194673
14054103,4204550
14054103,5039184
14054103,5264104
14054103,5290410
14054103,5416564
14054103,5477408
14054103,5727000
14054103,5803144
14054103,6670914
14054103,6671181
14054103,6887477
14054103,6911742
14054103,6947374
14054103,7101376
14054103,7234587
14054103,7245961
14054103,7297781
14054103,7307941
14054103,7321046
14054103,7426575
14054103,7437003
14054103,7446950
14054103,7475614
14054103,786023
14054103,810014
14054103,832283
14054103,8507525
14054103,8568821
14054103,8621490
14054103,8712692
14054103,8916667
14054103,8970857
14054103,8970960
14054103,9019016
14054103,902641
14054103,9094689
14054103,9096268
14054103,9102775
14054103,951578
14054103,989012
14054103,9907733
15066663,15108599
15066663,15145874
15066663,15208289
15066663,15393805
15066663,15394603
15066663,15417421
15066663,15458568
15066663,15533729
15066663,15545880
15066663,15583445
15066663,15583631
15066663,15624992
15066663,9102775
15108599,15145874
15108599,15208289
15108599,15393805
15108599,15394603
15108599,15417421
15108599,15458568
15108599,15533729
15108599,15545880
15108599,15583445
15108599,15583631
15108599,15624992
15108599,9102775
15145874,15208289
15145874,15393805
15145874,15394603
15145874,15417421
15145874,15458568
15145874,15533729
15145874,15545880
15145874,15583445
15145874,15583631
15145874,15624992
15145874,9102775
15208289,15393805
15208289,15394603
15208289,15417421
15208289,15458568
15208289,15533729
15208289,15545880
15208289,15583445
15208289,15583631
15208289,15624992
15208289,9102775
15393805,15394603
15393805,15417421
15393805,15458568
15393805,15533729
15393805,15545880
15393805,15583445
15393805,15583631
15393805,15624992
15393805,9102775
15394603,15417421
15394603,15458568
15394603,15533729
15394603,15545880
15394603,15583445
15394603,15583631
15394603,15624992
15394603,9102775
15417421,15458568
15417421,15533729
15417421,15545880
15417421,15583445
15417421,15583631
15417421,15624992
15417421,9102775
15458568,15533729
15458568,15545880
15458568,15583445
15458568,15583631
15458568,15624992
15458568,9102775
15533729,15545880
15533729,15583445
15533729,15583631
15533729,15624992
15533729,9102775
15545880,15583445
15545880,15583631
15545880,15624992
15545880,9102775
15583631,15583445
15583631,15624992
15583631,9102775
15624992,15583445
15624992,9102775
15882889,10486406
15882889,10560981
15882889,10591229
15882889,10592433
15882889,10633779
15882889,10715025
15882889,11901354
15882889,11905998
15882889,11912689
15882889,11955077
15882889,11955118
15882889,12077872
15882889,12097244
15882889,12149481
15882889,12149789
15882889,12159845
15882889,12290248
15882889,12301487
15882889,13372650
15882889,13730932
15882889,13759894
15882889,13760826
15882889,13772089
15882889,13783640
15882889,13783843
15882889,13794057
15882889,13794457
15882889,13806133
15882889,13836647
15882889,13886297
15882889,13911686
15882889,13912008
15882889,13912866
15882889,13961465
15882889,15066663
15882889,15108599
15882889,15145874
15882889,15208289
15882889,15393805
15882889,15394603
15882889,15417421
15882889,15458568
15882889,15533729
15882889,15545880
15882889,15583445
15882889,15583631
15882889,15624992
15882889,2184122
15882889,2227803
15882889,2369881
15882889,2380718
15882889,2457481
15882889,2505604
15882889,2562238
15882889,2565041
15882889,2571779
15882889,2611264
15882889,2650532
15882889,3643305
15882889,3704508
15882889,3991079
15882889,399136
15882889,3991469
15882889,3992451
15882889,4031613
15882889,4055167
15882889,4066976
15882889,4156395
15882889,4194030
15882889,4194673
15882889,4204550
15882889,5039184
15882889,5264104
15882889,5290410
15882889,5416564
15882889,5477408
15882889,5727000
15882889,5803144
15882889,6670914
15882889,6671181
15882889,6887477
15882889,6911742
15882889,6947374
15882889,7101376
15882889,7234587
15882889,7245961
15882889,7297781
15882889,7307941
15882889,7321046
15882889,7426575
15882889,7437003
15882889,7446950
15882889,7475614
15882889,786023
15882889,810014
15882889,832283
15882889,8507525
15882889,8568821
15882889,8621490
15882889,8712692
15882889,8916667
15882889,8970857
15882889,8970960
15882889,9019016
15882889,902641
15882889,9094689
15882889,9096268
15882889,9102775
15882889,951578
15882889,989012
15882889,9907733
1707052,11834631
1707052,13177617
1707052,2144767
1707052,3632599
2144767,11834631
2144767,13177617
2144767,3632599
2184122,10486406
2184122,10560981
2184122,10591229
2184122,10592433
2184122,10633779
2184122,10715025
2184122,11901354
2184122,11905998
2184122,11912689
2184122,11955077
2184122,11955118
2184122,12077872
2184122,12097244
2184122,12149481
2184122,12149789
2184122,12159845
2184122,12290248
2184122,12301487
2184122,13372650
2184122,13730932
2184122,13759894
2184122,13760826
2184122,13772089
2184122,13783640
2184122,13783843
2184122,13794057
2184122,13794457
2184122,13806133
2184122,13836647
2184122,13886297
2184122,13911686
2184122,13912008
2184122,13912866
2184122,13961465
2184122,15066663
2184122,15108599
2184122,15145874
2184122,15208289
2184122,15393805
2184122,15394603
2184122,15417421
2184122,15458568
2184122,15533729
2184122,15545880
2184122,15583445
2184122,15583631
2184122,15624992
2184122,2227803
2184122,2369881
2184122,2380718
2184122,2457481
2184122,2505604
2184122,2562238
2184122,2565041
2184122,2571779
2184122,2611264
2184122,2650532
2184122,3643305
2184122,3704508
2184122,3991079
2184122,3991469
2184122,3992451
2184122,4031613
2184122,4055167
2184122,4066976
2184122,4156395
2184122,4194030
2184122,4194673
2184122,4204550
2184122,5039184
2184122,5264104
2184122,5290410
2184122,5416564
2184122,5477408
2184122,5727000
2184122,5803144
2184122,6670914
2184122,6671181
2184122,6887477
2184122,6911742
2184122,6947374
2184122,7101376
2184122,7234587
2184122,7245961
2184122,7297781
2184122,7307941
2184122,7321046
2184122,7426575
2184122,7437003
2184122,7446950
2184122,7475614
2184122,8507525
2184122,8568821
2184122,8621490
2184122,8712692
2184122,8916667
2184122,8970857
2184122,8970960
2184122,9019016
2184122,9094689
2184122,9096268
2184122,9102775
2184122,9907733
2227803,10486406
2227803,10560981
2227803,10591229
2227803,10592433
2227803,10633779
2227803,10715025
2227803,11901354
2227803,11905998
2227803,11912689
2227803,11955077
2227803,11955118
2227803,12077872
2227803,12097244
2227803,12149481
2227803,12149789
2227803,12159845
2227803,12290248
2227803,12301487
2227803,13372650
2227803,13730932
2227803,13759894
2227803,13760826
2227803,13772089
2227803,13783640
2227803,13783843
2227803,13794057
2227803,13794457
2227803,13806133
2227803,13836647
2227803,13886297
2227803,13911686
2227803,13912008
2227803,13912866
2227803,13961465
2227803,15066663
2227803,15108599
2227803,15145874
2227803,15208289
2227803,15393805
2227803,15394603
2227803,15417421
2227803,15458568
2227803,15533729
2227803,15545880
2227803,15583445
2227803,15583631
2227803,15624992
2227803,2369881
2227803,2380718
2227803,2457481
2227803,2505604
2227803,2562238
2227803,2565041
2227803,2571779
2227803,2611264
2227803,2650532
2227803,3643305
2227803,3704508
2227803,3991079
2227803,3991469
2227803,3992451
2227803,4031613
2227803,4055167
2227803,4066976
2227803,4156395
2227803,4194030
2227803,4194673
2227803,4204550
2227803,5039184
2227803,5264104
2227803,5290410
2227803,5416564
2227803,5477408
2227803,5727000
2227803,5803144
2227803,6670914
